f_property_type,f_neighbourhood,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,n_days_since_rv,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_baby,d_stove,d_microwave,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2
Entire serviced apartment,Xuhui District,100,100,0,2,NA,1,1,5,3,0.18,1,164,0,1,1,1,1,1,0,1,0,0,0,0,0,455,50911340,Xuhui District,Entire serviced apartment,6.12029741895095,1,0,0.6931471805599453,26896,10000,10000,NA,NA
Entire rental unit,Changning District,100,100,9,2,1,1,20,4.9,7,3.75,1,159,1,1,1,1,1,1,1,1,0,1,1,0,1,368,50918679,Changning District,Entire rental unit,5.908082938168931,1,0,3.044522437723423,25281,10000,10000,2.1972245773362196,1
Entire serviced apartment,Changning District,100,100,9,2,1,1,9,5,7,1.64,1,164,1,1,1,0,1,1,1,1,0,1,1,0,1,341,50918753,Changning District,Entire serviced apartment,5.831882477283517,1,0,2.302585092994046,26896,10000,10000,2.1972245773362196,1
Entire serviced apartment,Pudong,0,76,10,2,1,1,0,NA,9,NA,1,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,350,50922596,Pudong,Entire serviced apartment,5.857933154483459,1,0,0,NA,5776,0,2.302585092994046,1
Entire rental unit,Jing'an District,60,100,2,2,1,2,2,5,1,0.44,1,135,0,1,1,0,1,1,1,1,0,1,0,0,1,347,50923423,Jing'an District,Entire rental unit,5.849324779946859,4,0,1.0986122886681098,18225,10000,3600,0.6931471805599453,1
Entire rental unit,Hongkou District,NA,100,1,2,NA,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,298,50923481,Hongkou District,Entire rental unit,5.697093486505405,1,0,0,NA,10000,NA,0,NA
Entire rental unit,Pudong,100,96,9,2,1,1,0,NA,10,NA,1,NA,1,1,1,0,1,1,1,1,0,1,0,1,0,257,50924320,Pudong,Entire rental unit,5.54907608489522,1,0,0,NA,9216,10000,2.1972245773362196,1
Entire serviced apartment,Huangpu District,100,100,15,2,1,1,7,4.86,16,1.29,1.5,162,1,1,1,1,1,0,1,1,0,1,1,0,1,987,50925121,Huangpu District,Entire serviced apartment,6.894670039433482,1,0.4054651081081644,2.0794415416798357,26244,10000,10000,2.70805020110221,1
Entire serviced apartment,Changning District,0,0,1,2,1,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,570,50928304,Changning District,Entire serviced apartment,6.345636360828596,4,0,0,NA,0,0,0,1
Entire rental unit,Jing'an District,0,0,1,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,202,50928526,Jing'an District,Entire rental unit,5.308267697401205,1,0,0,NA,0,0,0,1
Entire rental unit,Huangpu District,100,99,0,3,1,2,2,5,7,0.45,1,132,1,1,1,1,1,1,0,1,0,0,0,0,0,496,50929012,Huangpu District,Entire rental unit,6.206575926724928,4,0,1.0986122886681098,17424,9801,10000,NA,1
Entire rental unit,Xuhui District,100,100,2,2,1,2,0,NA,4,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,260,50930201,Xuhui District,Entire rental unit,5.560681631015528,4,0,0,NA,10000,10000,0.6931471805599453,1
Entire rental unit,Jiading District,100,100,1,3,1,2,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,150,50933328,Jiading District,Entire rental unit,5.0106352940962555,4,0,0,NA,10000,10000,0,1
Entire rental unit,Pudong,100,75,0,2,1,1,1,0,2,0.48,1,61,0,1,1,0,1,1,0,1,0,0,0,1,0,157,50941767,Pudong,Entire rental unit,5.056245805348308,1,0,0.6931471805599453,3721,5625,10000,NA,1
Entire rental unit,Jing'an District,100,100,1,2,NA,1,1,0,3,0.73,1,40,0,1,1,0,1,0,0,1,0,0,0,0,0,149,50942655,Jing'an District,Entire rental unit,5.003946305945459,1,0,0.6931471805599453,1600,10000,10000,0,NA
Entire rental unit,Xuhui District,100,100,1,2,NA,1,0,NA,3,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,285,50942868,Xuhui District,Entire rental unit,5.652489180268651,1,0,0,NA,10000,10000,0,NA
Entire rental unit,Qingpu District,100,100,2,4,2,3,10,5,1,1.84,1,162,0,1,1,1,1,1,1,1,0,1,1,0,1,415,50944435,Qingpu District,Entire rental unit,6.028278520230698,9,0,2.3978952727983707,26244,10000,10000,0.6931471805599453,4
Entire loft,Jing'an District,100,100,31,2,1,1,0,NA,39,NA,1,NA,1,1,1,1,1,1,1,1,0,0,1,0,1,185,50945066,Jing'an District,Entire loft,5.220355825078324,1,0,0,NA,10000,10000,3.4339872044851463,1
Entire serviced apartment,Pudong,100,100,8,4,1,2,0,NA,9,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,655,50951362,Pudong,Entire serviced apartment,6.484635235635252,4,0,0,NA,10000,10000,2.0794415416798357,1
Entire rental unit,Pudong,100,100,1,4,2,2,0,NA,1,NA,2,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,491,50953278,Pudong,Entire rental unit,6.19644412779452,4,0.6931471805599453,0,NA,10000,10000,0,4
Entire serviced apartment,Songjiang District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,135,50961197,Songjiang District,Entire serviced apartment,4.90527477843843,1,0,0,NA,10000,NA,2.772588722239781,1
Entire serviced apartment,Pudong,100,100,19,2,1,1,0,NA,20,NA,1,NA,0,1,1,1,1,0,1,1,0,0,0,0,1,465,50961397,Pudong,Entire serviced apartment,6.142037405587356,1,0,0,NA,10000,10000,2.9444389791664403,1
Entire rental unit,Huangpu District,100,99,0,3,1,3,1,5,7,0.48,1,62,1,1,1,1,1,1,0,1,0,0,0,0,0,385,50962671,Huangpu District,Entire rental unit,5.953243334287785,9,0,0.6931471805599453,3844,9801,10000,NA,1
Entire rental unit,Pudong,100,NA,0,4,2,2,0,NA,1,NA,2.5,NA,0,1,1,1,0,1,1,1,0,1,1,1,0,1200,50963012,Pudong,Entire rental unit,7.090076835776092,4,0.9162907318741551,0,NA,NA,10000,NA,4
Entire rental unit,Jiading District,100,100,1,3,1,1,9,5,1,1.8,1,149,1,1,1,1,1,1,1,1,0,1,1,0,1,259,50963075,Jiading District,Entire rental unit,5.556828061699537,1,0,2.302585092994046,22201,10000,10000,0,1
Entire rental unit,Pudong,0,0,0,2,NA,2,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,398,50963254,Pudong,Entire rental unit,5.986452005284438,4,0,0,NA,0,0,NA,NA
Entire rental unit,Xuhui District,100,98,9,2,1,1,3,5,15,0.73,1,122,0,1,1,1,1,1,0,1,0,0,0,0,0,499,50974743,Xuhui District,Entire rental unit,6.212606095751519,1,0,1.3862943611198906,14884,9604,10000,2.1972245773362196,1
Entire rental unit,Jiading District,100,100,5,3,2,2,2,3,5,0.74,1,80,1,1,1,1,1,1,1,1,0,0,1,0,1,194,50978744,Jiading District,Entire rental unit,5.267858159063328,4,0,1.0986122886681098,6400,10000,10000,1.6094379124341003,4
Entire rental unit,Pudong,100,75,0,2,1,1,0,NA,2,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,165,50979202,Pudong,Entire rental unit,5.10594547390058,1,0,0,NA,5625,10000,NA,1
Entire rental unit,Pudong,100,99,0,2,1,1,6,5,9,1.08,1,166,0,1,1,1,1,1,0,1,0,0,0,1,0,373,50980988,Pudong,Entire rental unit,5.921578419643816,1,0,1.9459101490553132,27556,9801,10000,NA,1
Entire rental unit,Jing'an District,100,98,15,2,NA,1,0,NA,13,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,569,50983282,Jing'an District,Entire rental unit,6.343880434126331,1,0,0,NA,9604,10000,2.70805020110221,NA
Entire rental unit,Huangpu District,100,100,16,2,NA,1,6,4.83,13,1.16,1,154,0,1,1,1,1,0,0,1,0,0,0,0,0,1225,50984582,Huangpu District,Entire rental unit,7.110696122978827,1,0,1.9459101490553132,23716,10000,10000,2.772588722239781,NA
Entire rental unit,Huangpu District,100,99,0,3,1,2,3,4.67,7,0.57,1,158,1,1,1,1,1,1,1,1,0,0,0,0,0,676,50988813,Huangpu District,Entire rental unit,6.516193076042964,4,0,1.3862943611198906,24964,9801,10000,NA,1
Entire rental unit,Pudong,100,99,33,2,1,1,0,NA,34,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,1,0,271,50989445,Pudong,Entire rental unit,5.602118820879701,1,0,0,NA,9801,10000,3.4965075614664802,1
Entire rental unit,Pudong,100,99,33,2,1,1,0,NA,34,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,1,0,271,50990460,Pudong,Entire rental unit,5.602118820879701,1,0,0,NA,9801,10000,3.4965075614664802,1
Entire rental unit,Huangpu District,100,99,17,2,NA,1,4,5,18,0.75,1,158,0,1,1,1,1,1,0,1,0,0,0,0,0,294,51008338,Huangpu District,Entire rental unit,5.683579767338681,1,0,1.6094379124341003,24964,9801,10000,2.833213344056216,NA
Entire rental unit,Songjiang District,100,95,0,2,NA,1,3,0,2,0.55,1,162,1,1,1,1,1,0,0,1,0,0,0,0,0,231,51027350,Songjiang District,Entire rental unit,5.442417710521793,1,0,1.3862943611198906,26244,9025,10000,NA,NA
Entire serviced apartment,Huangpu District,100,96,10,2,1,1,0,NA,24,NA,1,NA,0,1,1,1,1,1,1,1,0,0,1,0,0,1131,51027490,Huangpu District,Entire serviced apartment,7.030857476116121,1,0,0,NA,9216,10000,2.302585092994046,1
Entire rental unit,Huangpu District,100,100,20,5,2,2,1,5,19,0.45,1,66,1,1,1,1,1,0,0,1,0,0,0,0,0,441,51028101,Huangpu District,Entire rental unit,6.089044875446846,4,0,0.6931471805599453,4356,10000,10000,2.995732273553991,4
Entire serviced apartment,Yangpu District,100,100,8,2,1,1,0,NA,14,NA,1,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,398,51029098,Yangpu District,Entire serviced apartment,5.986452005284438,1,0,0,NA,10000,10000,2.0794415416798357,1
Entire rental unit,Pudong,100,64,20,6,2,3,0,NA,24,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,858,51029129,Pudong,Entire rental unit,6.754604099487962,9,0,0,NA,4096,10000,2.995732273553991,4
Entire rental unit,Yangpu District,100,99,10,4,2,2,1,5,8,0.45,1,66,1,1,1,1,1,1,0,1,0,0,1,0,0,714,51029654,Yangpu District,Entire rental unit,6.570882962339584,4,0,0.6931471805599453,4356,9801,10000,2.302585092994046,4
Entire rental unit,Pudong,100,64,20,4,2,2,0,NA,24,NA,1,NA,0,1,1,0,1,1,1,1,0,0,0,0,0,628,51029869,Pudong,Entire rental unit,6.4425401664681985,4,0,0,NA,4096,10000,2.995732273553991,4
Entire rental unit,Pudong,100,64,20,5,2,3,0,NA,24,NA,1,NA,0,1,1,0,1,1,1,1,0,0,0,0,0,628,51030111,Pudong,Entire rental unit,6.4425401664681985,9,0,0,NA,4096,10000,2.995732273553991,4
Entire rental unit,Pudong,100,64,20,5,2,3,0,NA,24,NA,1,NA,0,1,1,0,1,1,1,1,0,0,0,0,0,628,51030337,Pudong,Entire rental unit,6.4425401664681985,9,0,0,NA,4096,10000,2.995732273553991,4
Entire rental unit,Huangpu District,100,99,28,4,2,2,0,NA,11,NA,1,NA,0,1,1,1,1,1,1,1,0,1,1,0,1,723,51030967,Huangpu District,Entire rental unit,6.583409222158765,4,0,0,NA,9801,10000,3.332204510175204,4
Entire serviced apartment,Huangpu District,NA,NA,0,4,2,2,0,NA,1,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,879,51031247,Huangpu District,Entire serviced apartment,6.778784897685177,4,0,0,NA,NA,NA,NA,4
Entire rental unit,Jing'an District,100,87,13,2,1,1,3,5,17,0.57,1,157,1,1,1,0,1,0,0,1,0,0,0,0,0,890,51032807,Jing'an District,Entire rental unit,6.7912214627261855,1,0,1.3862943611198906,24649,7569,10000,2.5649493574615367,1
Entire rental unit,Changning District,0,0,0,4,3,3,0,NA,1,NA,1.5,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,980,51034446,Changning District,Entire rental unit,6.887552571664617,9,0.4054651081081644,0,NA,0,0,NA,9
Entire rental unit,Putuo District,NA,100,1,2,1,1,0,NA,1,NA,1,NA,0,1,1,1,0,1,0,1,0,0,0,0,0,1280,51036072,Putuo District,Entire rental unit,7.154615356913663,1,0,0,NA,10000,NA,0,1
Entire loft,Pudong,100,100,25,4,2,2,1,5,27,0.31,1,97,1,1,1,1,1,1,0,1,0,0,0,0,1,443,51037970,Pudong,Entire loft,6.093569770045136,4,0,0.6931471805599453,9409,10000,10000,3.2188758248682006,4
Entire rental unit,Xuhui District,100,99,21,6,2,3,0,NA,22,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,554,51048863,Xuhui District,Entire rental unit,6.317164686747284,9,0,0,NA,9801,10000,3.044522437723423,4
Entire rental unit,Huangpu District,100,100,23,3,1,1,2,5,14,0.66,1,90,0,1,1,1,1,0,1,1,0,1,0,0,1,445,51053972,Huangpu District,Entire rental unit,6.09807428216624,1,0,1.0986122886681098,8100,10000,10000,3.1354942159291497,1
Entire rental unit,Songjiang District,100,100,0,2,NA,1,0,NA,1,NA,1,NA,0,1,1,1,0,1,0,1,0,0,0,0,0,325,51059259,Songjiang District,Entire rental unit,5.783825182329737,1,0,0,NA,10000,10000,NA,NA
Entire rental unit,Pudong,100,100,16,4,1,2,6,5,16,1.5,1,119,1,1,1,1,1,1,1,1,0,0,0,0,1,379,51060276,Pudong,Entire rental unit,5.937536205082426,4,0,1.9459101490553132,14161,10000,10000,2.772588722239781,1
Entire rental unit,Xuhui District,100,100,15,4,1,2,1,5,16,0.19,1,154,1,1,1,1,1,1,0,1,0,0,0,0,0,340,51062726,Xuhui District,Entire rental unit,5.8289456176102075,4,0,0.6931471805599453,23716,10000,10000,2.70805020110221,1
Entire rental unit,Pudong,100,100,16,4,1,2,0,NA,16,NA,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,373,51073582,Pudong,Entire rental unit,5.921578419643816,4,0,0,NA,10000,10000,2.772588722239781,1
Entire rental unit,Pudong,100,100,66,2,1,1,1,5,66,0.29,1,104,1,1,1,1,1,1,1,1,0,1,1,0,1,415,51073981,Pudong,Entire rental unit,6.028278520230698,1,0,0.6931471805599453,10816,10000,10000,4.189654742026425,1
Entire rental unit,Xuhui District,100,100,68,4,2,2,0,NA,67,NA,1,NA,1,1,1,1,1,0,0,1,0,0,0,0,0,895,51074429,Xuhui District,Entire rental unit,6.796823718274855,4,0,0,NA,10000,10000,4.219507705176107,4
Entire rental unit,Pudong,100,100,62,2,1,1,3,5,35,0.82,1,109,1,1,1,1,1,1,1,1,0,1,1,0,0,415,51075182,Pudong,Entire rental unit,6.028278520230698,1,0,1.3862943611198906,11881,10000,10000,4.127134385045092,1
Entire rental unit,Jing'an District,100,100,0,4,2,2,2,5,1,0.72,2,82,0,0,1,1,1,1,0,1,0,0,0,0,0,648,51076049,Jing'an District,Entire rental unit,6.473890696352274,4,0.6931471805599453,1.0986122886681098,6724,10000,10000,NA,4
Entire loft,Fengxian District,100,99,1,2,1,1,18,4.78,5,3.42,0.5,157,1,1,1,1,1,1,1,1,0,1,1,0,1,288,51078202,Fengxian District,Entire loft,5.662960480135946,1,-0.6931471805599453,2.9444389791664403,24649,9801,10000,0,1
Entire rental unit,Huangpu District,100,99,0,5,2,2,4,5,7,0.76,1,156,1,1,1,1,1,1,1,1,0,0,0,0,1,671,51078949,Huangpu District,Entire rental unit,6.508769136971682,4,0,1.6094379124341003,24336,9801,10000,NA,4
Entire rental unit,Pudong,100,100,0,2,1,1,0,NA,2,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,350,51079749,Pudong,Entire rental unit,5.857933154483459,1,0,0,NA,10000,10000,NA,1
Entire rental unit,Pudong,100,99,0,4,1,2,2,5,9,0.38,1,156,0,1,1,1,1,1,0,1,0,0,0,1,0,441,51082150,Pudong,Entire rental unit,6.089044875446846,4,0,1.0986122886681098,24336,9801,10000,NA,1
Entire rental unit,Yangpu District,100,99,11,4,1,2,1,0,14,0.19,1,155,1,1,1,1,1,1,0,1,0,0,0,0,1,381,51094892,Yangpu District,Entire rental unit,5.942799375126701,4,0,0.6931471805599453,24025,9801,10000,2.3978952727983707,1
Entire rental unit,Putuo District,100,99,16,2,1,1,8,4.88,9,1.6,1,149,1,1,1,0,1,0,0,1,0,0,0,0,0,464,51095035,Putuo District,Entire rental unit,6.139884552226255,1,0,2.1972245773362196,22201,9801,10000,2.772588722239781,1
Entire rental unit,Putuo District,100,99,16,2,1,1,7,4.86,9,1.3,1,160,1,1,1,1,1,0,0,1,0,0,0,0,0,440,51096330,Putuo District,Entire rental unit,6.0867747269123065,1,0,2.0794415416798357,25600,9801,10000,2.772588722239781,1
Entire rental unit,Putuo District,100,99,16,2,1,1,12,4.92,9,2.34,1,153,1,1,1,0,1,0,0,1,0,0,0,0,0,430,51096716,Putuo District,Entire rental unit,6.063785208687608,1,0,2.5649493574615367,23409,9801,10000,2.772588722239781,1
Entire rental unit,Jing'an District,100,99,16,2,1,1,3,5,9,0.56,1,159,1,1,1,0,1,0,1,1,0,0,1,0,0,527,51096861,Jing'an District,Entire rental unit,6.267200548541362,1,0,1.3862943611198906,25281,9801,10000,2.772588722239781,1
Entire rental unit,Pudong,100,100,16,4,1,2,1,5,16,0.36,1,82,1,1,1,1,1,1,1,1,0,0,0,0,1,310,51101368,Pudong,Entire rental unit,5.736572297479192,4,0,0.6931471805599453,6724,10000,10000,2.772588722239781,1
Entire rental unit,Hongkou District,100,99,40,2,1,1,6,4.67,35,1.33,1,134,0,1,1,1,1,1,1,1,0,0,0,0,1,333,51101911,Hongkou District,Entire rental unit,5.808142489980444,1,0,1.9459101490553132,17956,9801,10000,3.6888794541139363,1
Entire rental unit,Huangpu District,100,97,8,4,1,2,0,NA,7,NA,1,NA,1,1,1,1,1,0,0,1,0,0,0,0,0,511,51103394,Huangpu District,Entire rental unit,6.236369590203704,4,0,0,NA,9409,10000,2.0794415416798357,1
Entire loft,Pudong,100,75,0,4,NA,3,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,498,51104686,Pudong,Entire loft,6.210600077024653,9,0,0,NA,5625,10000,NA,NA
Entire rental unit,Fengxian District,100,100,1,2,1,1,11,4.82,1,2.36,1.5,139,0,1,1,1,1,1,1,1,0,1,1,1,1,339,51110897,Fengxian District,Entire rental unit,5.82600010738045,1,0.4054651081081644,2.4849066497880004,19321,10000,10000,0,1
Entire serviced apartment,Putuo District,100,100,1,2,1,1,0,NA,2,NA,1.5,NA,0,1,1,0,1,1,0,1,0,1,0,0,0,287,51111123,Putuo District,Entire serviced apartment,5.659482215759621,1,0.4054651081081644,0,NA,10000,10000,0,1
Entire serviced apartment,Putuo District,100,100,1,2,1,1,1,5,2,0.21,1,144,0,1,1,0,1,1,1,1,0,0,1,0,1,313,51111669,Putuo District,Entire serviced apartment,5.746203190540153,1,0,0.6931471805599453,20736,10000,10000,0,1
Entire rental unit,Xuhui District,100,100,1,2,1,1,2,4.5,6,0.43,1.5,139,1,1,1,1,1,1,1,1,0,0,0,0,1,229,51112112,Xuhui District,Entire rental unit,5.43372200355424,1,0.4054651081081644,1.0986122886681098,19321,10000,10000,0,1
Entire rental unit,Baoshan District,100,100,7,2,1,1,1,5,8,1,1,24,1,1,1,1,1,0,0,1,0,0,0,0,1,490,51112959,Baoshan District,Entire rental unit,6.194405391104672,1,0,0.6931471805599453,576,10000,10000,1.9459101490553132,1
Entire serviced apartment,Yangpu District,100,96,15,4,1,1,3,4.67,15,0.6,1,149,1,1,1,1,1,1,0,1,0,0,0,0,1,499,51114445,Yangpu District,Entire serviced apartment,6.212606095751519,1,0,1.3862943611198906,22201,9216,10000,2.70805020110221,1
Entire rental unit,Huangpu District,100,92,0,4,1,2,3,5,19,0.58,1,155,1,1,1,1,1,0,0,1,0,0,0,0,1,415,51115820,Huangpu District,Entire rental unit,6.028278520230698,4,0,1.3862943611198906,24025,8464,10000,NA,1
Entire rental unit,Pudong,100,100,3,2,1,2,1,5,9,0.21,1,142,1,1,1,1,1,1,0,1,0,0,0,0,0,241,51119628,Pudong,Entire rental unit,5.484796933490655,4,0,0.6931471805599453,20164,10000,10000,1.0986122886681098,1
Entire rental unit,Jing'an District,100,98,2,2,1,1,15,4.93,2,2.87,1.5,156,0,1,1,1,1,0,1,1,0,0,0,0,0,258,51132611,Jing'an District,Entire rental unit,5.552959584921617,1,0.4054651081081644,2.772588722239781,24336,9604,10000,0.6931471805599453,1
Entire rental unit,Hongkou District,67,100,1,2,1,1,1,5,1,0.47,1,63,0,1,1,1,1,1,0,1,0,0,0,0,0,366,51134046,Hongkou District,Entire rental unit,5.902633333401366,1,0,0.6931471805599453,3969,10000,4489,0,1
Entire rental unit,Jing'an District,43,50,1,2,1,1,0,NA,1,NA,1,NA,0,1,1,1,0,1,0,1,0,0,0,0,0,177,51134092,Jing'an District,Entire rental unit,5.176149732573829,1,0,0,NA,2500,1849,0,1
Entire serviced apartment,Qingpu District,100,100,3,4,1,2,0,NA,4,NA,1.5,NA,1,1,1,1,0,1,1,1,0,0,0,1,0,295,51134242,Qingpu District,Entire serviced apartment,5.68697535633982,4,0.4054651081081644,0,NA,10000,10000,1.0986122886681098,1
Entire rental unit,Pudong,NA,NA,0,2,1,1,0,NA,2,NA,0.5,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,460,51140026,Pudong,Entire rental unit,6.131226489483141,1,-0.6931471805599453,0,NA,NA,NA,NA,1
Entire loft,Pudong,NA,NA,0,2,1,1,0,NA,2,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,330,51140086,Pudong,Entire loft,5.799092654460526,1,0,0,NA,NA,NA,NA,1
Entire rental unit,Qingpu District,100,100,0,2,NA,1,1,0,3,0.31,1,97,0,1,1,0,1,1,0,1,0,0,0,0,0,210,51151216,Qingpu District,Entire rental unit,5.3471075307174685,1,0,0.6931471805599453,9409,10000,10000,NA,NA
Entire rental unit,Pudong,100,100,12,4,2,2,1,5,12,0.19,1,158,0,1,1,1,1,1,0,1,0,0,0,0,0,593,51152584,Pudong,Entire rental unit,6.385194398997726,4,0,0.6931471805599453,24964,10000,10000,2.4849066497880004,4
Entire rental unit,Jing'an District,99,100,69,2,1,1,0,NA,43,NA,1,NA,0,1,1,1,1,1,1,1,0,0,0,0,0,381,51155071,Jing'an District,Entire rental unit,5.942799375126701,1,0,0,NA,10000,9801,4.23410650459726,1
Entire rental unit,Yangpu District,80,94,26,2,1,1,0,NA,24,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,330,51157487,Yangpu District,Entire rental unit,5.799092654460526,1,0,0,NA,8836,6400,3.258096538021482,1
Entire serviced apartment,Songjiang District,100,100,13,2,1,1,0,NA,14,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,347,51157625,Songjiang District,Entire serviced apartment,5.849324779946859,1,0,0,NA,10000,10000,2.5649493574615367,1
Entire rental unit,Pudong,100,99,134,6,1,3,0,NA,81,NA,1,NA,0,1,1,1,1,1,1,1,0,0,1,0,0,250,51163966,Pudong,Entire rental unit,5.521460917862246,9,0,0,NA,9801,10000,4.897839799950911,1
Entire rental unit,Pudong,100,99,33,2,1,1,0,NA,34,NA,1,NA,1,1,1,0,1,1,0,1,0,0,0,0,0,271,51165317,Pudong,Entire rental unit,5.602118820879701,1,0,0,NA,9801,10000,3.4965075614664802,1
Entire rental unit,Hongkou District,100,100,3,6,2,3,2,5,7,0.6,1,99,1,1,1,1,1,0,1,1,0,1,1,0,1,610,51178813,Hongkou District,Entire rental unit,6.413458957167357,9,0,1.0986122886681098,9801,10000,10000,1.0986122886681098,4
Entire serviced apartment,Putuo District,50,88,2,2,1,1,0,NA,2,NA,1,NA,0,1,1,1,0,0,1,1,0,0,0,0,0,302,51183378,Putuo District,Entire serviced apartment,5.71042701737487,1,0,0,NA,7744,2500,0.6931471805599453,1
Entire rental unit,Minhang District,100,80,0,2,1,1,5,5,1,1.03,1.5,145,0,1,1,0,1,0,1,1,0,1,1,0,1,298,51184988,Minhang District,Entire rental unit,5.697093486505405,1,0.4054651081081644,1.791759469228055,21025,6400,10000,NA,1
Entire serviced apartment,Jiading District,100,100,15,2,1,1,1,5,19,0.24,1,126,1,1,1,1,1,1,1,1,0,0,1,0,1,338,51197775,Jiading District,Entire serviced apartment,5.823045895483019,1,0,0.6931471805599453,15876,10000,10000,2.70805020110221,1
Entire loft,Songjiang District,100,100,1,2,1,1,1,4,1,0.25,1,119,0,1,1,1,1,1,1,1,0,0,0,0,0,307,51197947,Songjiang District,Entire loft,5.726847747587197,1,0,0.6931471805599453,14161,10000,10000,0,1
Entire serviced apartment,Huangpu District,100,100,6,2,1,2,0,NA,6,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,375,51198426,Huangpu District,Entire serviced apartment,5.926926025970411,4,0,0,NA,10000,10000,1.791759469228055,1
Entire serviced apartment,Jing'an District,100,100,6,2,1,1,0,NA,6,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,273,51198634,Jing'an District,Entire serviced apartment,5.60947179518496,1,0,0,NA,10000,10000,1.791759469228055,1
Entire serviced apartment,Jing'an District,100,100,6,2,1,1,0,NA,6,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,276,51199360,Jing'an District,Entire serviced apartment,5.62040086571715,1,0,0,NA,10000,10000,1.791759469228055,1
Entire rental unit,Changning District,99,100,33,4,2,2,1,5,33,0.24,1,126,0,1,1,1,1,1,1,1,0,1,1,0,1,408,51201515,Changning District,Entire rental unit,6.0112671744041615,4,0,0.6931471805599453,15876,10000,9801,3.4965075614664802,4
Entire rental unit,Pudong,100,100,66,2,1,1,0,NA,66,NA,1,NA,1,1,1,1,1,1,1,1,0,1,1,0,1,353,51201784,Pudong,Entire rental unit,5.8664680569332965,1,0,0,NA,10000,10000,4.189654742026425,1
Entire loft,Pudong,100,100,66,2,1,1,4,5,66,1.08,1,110,1,1,1,1,1,1,1,1,0,1,1,0,1,401,51202026,Pudong,Entire loft,5.993961427306569,1,0,1.6094379124341003,12100,10000,10000,4.189654742026425,1
Entire rental unit,Jing'an District,83,67,1,2,2,2,0,NA,1,NA,1,NA,1,1,1,0,1,0,1,0,0,0,1,0,0,390,51202605,Jing'an District,Entire rental unit,5.966146739123692,4,0,0,NA,4489,6889,0,4
Entire rental unit,Xuhui District,100,92,0,4,2,2,1,5,19,0.19,1,154,1,1,1,1,1,1,1,1,0,1,1,0,1,996,51203336,Xuhui District,Entire rental unit,6.903747257584598,4,0,0.6931471805599453,23716,8464,10000,NA,4
Entire rental unit,Huangpu District,100,92,0,4,2,2,0,NA,19,NA,1,NA,1,1,1,1,1,1,1,1,0,0,1,0,1,439,51203368,Huangpu District,Entire rental unit,6.0844994130751715,4,0,0,NA,8464,10000,NA,4
Entire rental unit,Xuhui District,96,95,142,4,2,2,0,NA,67,NA,1,NA,0,1,1,1,1,1,1,1,0,0,1,0,1,304,51203521,Xuhui District,Entire rental unit,5.717027701406222,4,0,0,NA,9025,9216,4.955827057601261,4
